MiniDOT Logger Concatenated Data File
Sensor:             7450-539875
Concatenation Date: 2026Mar16 14:22:04 CDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 186.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,         Central Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1771935060,           2026-02-24 12:11:00,           2026-02-24 06:11:00,      3.460000,      9.780000,          9.710000,                    87.511715,      0.955000
                1771935660,           2026-02-24 12:21:00,           2026-02-24 06:21:00,      3.460000,      9.762000,          9.695000,                    87.339279,      0.955000
                1771936260,           2026-02-24 12:31:00,           2026-02-24 06:31:00,      3.460000,      9.734000,          9.690000,                    87.236332,      0.955000
                1771936860,           2026-02-24 12:41:00,           2026-02-24 06:41:00,      3.460000,      9.697000,          9.686000,                    87.123851,      0.955000
                1771937460,           2026-02-24 12:51:00,           2026-02-24 06:51:00,      3.460000,      9.651000,          9.687000,                    87.037787,      0.956000
                1771938060,           2026-02-24 13:01:00,           2026-02-24 07:01:00,      3.460000,      9.615000,          9.674000,                    86.846706,      0.955000
                1771938660,           2026-02-24 13:11:00,           2026-02-24 07:11:00,      3.460000,      9.633000,          9.649000,                    86.659313,      0.955000
                1771939260,           2026-02-24 13:21:00,           2026-02-24 07:21:00,      3.460000,      9.605000,          9.670000,                    86.790176,      0.955000
                1771939860,           2026-02-24 13:31:00,           2026-02-24 07:31:00,      3.460000,      9.578000,          9.719000,                    87.174008,      0.955000
                1771940460,           2026-02-24 13:41:00,           2026-02-24 07:41:00,      3.460000,      9.596000,          9.820000,                    88.117610,      0.955000
                1771941060,           2026-02-24 13:51:00,           2026-02-24 07:51:00,      3.460000,      9.578000,         10.028000,                    89.945565,      0.955000
                1771941660,           2026-02-24 14:01:00,           2026-02-24 08:01:00,      3.460000,      9.569000,         10.136000,                    90.894816,      0.956000
                1771942260,           2026-02-24 14:11:00,           2026-02-24 08:11:00,      3.460000,      9.596000,         10.059000,                    90.262224,      0.955000
                1771942860,           2026-02-24 14:21:00,           2026-02-24 08:21:00,      3.460000,      9.651000,         10.173000,                    91.404502,      0.955000
                1771943460,           2026-02-24 14:31:00,           2026-02-24 08:31:00,      3.460000,      9.670000,         10.257000,                    92.200813,      0.955000
                1771944060,           2026-02-24 14:41:00,           2026-02-24 08:41:00,      3.460000,      9.670000,         10.357000,                    93.099719,      0.956000
                1771944660,           2026-02-24 14:51:00,           2026-02-24 08:51:00,      3.460000,      9.707000,         10.376000,                    93.352416,      0.956000
                1771945260,           2026-02-24 15:01:00,           2026-02-24 09:01:00,      3.460000,      9.716000,         10.409000,                    93.669305,      0.956000
                1771945860,           2026-02-24 15:11:00,           2026-02-24 09:11:00,      3.460000,      9.753000,         10.438000,                    94.012688,      0.956000
                1771946460,           2026-02-24 15:21:00,           2026-02-24 09:21:00,      3.460000,      9.789000,         10.445000,                    94.155995,      0.956000
                1771947060,           2026-02-24 15:31:00,           2026-02-24 09:31:00,      3.460000,      9.826000,         10.567000,                    95.339228,      0.956000
                1771947660,           2026-02-24 15:41:00,           2026-02-24 09:41:00,      3.460000,      9.844000,         10.708000,                    96.652536,      0.956000
                1771948260,           2026-02-24 15:51:00,           2026-02-24 09:51:00,      3.460000,      9.908000,         10.758000,                    97.250893,      0.956000
                1771948860,           2026-02-24 16:01:00,           2026-02-24 10:01:00,      3.460000,      9.991000,         10.777000,                    97.613769,      0.957000
                1771949460,           2026-02-24 16:11:00,           2026-02-24 10:11:00,      3.460000,     10.064000,         10.893000,                    98.834427,      0.957000
                1771950060,           2026-02-24 16:21:00,           2026-02-24 10:21:00,      3.460000,     10.146000,         11.000000,                    99.998153,      0.957000
                1771950660,           2026-02-24 16:31:00,           2026-02-24 10:31:00,      3.460000,     10.192000,         11.195000,                   101.881013,      0.957000
                1771951260,           2026-02-24 16:41:00,           2026-02-24 10:41:00,      3.460000,     10.247000,         11.428000,                   104.135948,      0.957000
                1771951860,           2026-02-24 16:51:00,           2026-02-24 10:51:00,      3.460000,     10.347000,         11.433000,                   104.426268,      0.957000
                1771952460,           2026-02-24 17:01:00,           2026-02-24 11:01:00,      3.460000,     10.429000,         11.630000,                   106.429882,      0.957000
                1771953060,           2026-02-24 17:11:00,           2026-02-24 11:11:00,      3.460000,     10.502000,         11.528000,                   105.676774,      0.957000
                1771953660,           2026-02-24 17:21:00,           2026-02-24 11:21:00,      3.460000,     10.565000,         11.502000,                   105.593764,      0.958000
                1771954260,           2026-02-24 17:31:00,           2026-02-24 11:31:00,      3.460000,     10.610000,         11.523000,                   105.897741,      0.957000
                1771954860,           2026-02-24 17:41:00,           2026-02-24 11:41:00,      3.460000,     10.692000,         11.681000,                   107.555237,      0.957000
                1771955460,           2026-02-24 17:51:00,           2026-02-24 11:51:00,      3.460000,     10.755000,         11.600000,                   106.966231,      0.957000
                1771956060,           2026-02-24 18:01:00,           2026-02-24 12:01:00,      3.460000,     10.846000,         11.463000,                   105.926858,      0.957000
                1771956660,           2026-02-24 18:11:00,           2026-02-24 12:11:00,      3.460000,     10.909000,         11.647000,                   107.784745,      0.958000
                1771957260,           2026-02-24 18:21:00,           2026-02-24 12:21:00,      3.460000,     10.999000,         11.585000,                   107.434996,      0.957000
                1771957860,           2026-02-24 18:31:00,           2026-02-24 12:31:00,      3.460000,     11.081000,         11.674000,                   108.466118,      0.958000
                1771958460,           2026-02-24 18:41:00,           2026-02-24 12:41:00,      3.460000,     11.144000,         11.538000,                   107.358816,      0.958000
                1771959060,           2026-02-24 18:51:00,           2026-02-24 12:51:00,      3.460000,     11.234000,         11.514000,                   107.358427,      0.957000
                1771959660,           2026-02-24 19:01:00,           2026-02-24 13:01:00,      3.460000,     11.332000,         11.463000,                   107.124682,      0.958000
                1771960260,           2026-02-24 19:11:00,           2026-02-24 13:11:00,      3.460000,     11.413000,         11.410000,                   106.828399,      0.958000
                1771960860,           2026-02-24 19:21:00,           2026-02-24 13:21:00,      3.460000,     11.503000,         11.462000,                   107.537496,      0.958000
                1771961460,           2026-02-24 19:31:00,           2026-02-24 13:31:00,      3.460000,     11.592000,         11.462000,                   107.757367,      0.958000
                1771962060,           2026-02-24 19:41:00,           2026-02-24 13:41:00,      3.460000,     11.673000,         11.527000,                   108.569781,      0.958000
                1771962660,           2026-02-24 19:51:00,           2026-02-24 13:51:00,      3.460000,     11.753000,         11.568000,                   109.155587,      0.958000
                1771963260,           2026-02-24 20:01:00,           2026-02-24 14:01:00,      3.460000,     11.851000,         11.593000,                   109.636684,      0.958000
                1771963860,           2026-02-24 20:11:00,           2026-02-24 14:11:00,      3.460000,     11.931000,         11.684000,                   110.699110,      0.958000
                1771964460,           2026-02-24 20:21:00,           2026-02-24 14:21:00,      3.460000,     12.003000,         11.693000,                   110.966234,      0.958000
                1771965060,           2026-02-24 20:31:00,           2026-02-24 14:31:00,      3.460000,     12.074000,         11.734000,                   111.535347,      0.958000
                1771965660,           2026-02-24 20:41:00,           2026-02-24 14:41:00,      3.460000,     12.145000,         11.766000,                   112.020097,      0.958000
                1771966260,           2026-02-24 20:51:00,           2026-02-24 14:51:00,      3.460000,     12.225000,         11.814000,                   112.681468,      0.959000
                1771966860,           2026-02-24 21:01:00,           2026-02-24 15:01:00,      3.460000,     12.287000,         11.845000,                   113.136012,      0.959000
                1771967460,           2026-02-24 21:11:00,           2026-02-24 15:11:00,      3.460000,     12.367000,         11.864000,                   113.522881,      0.959000
                1771968060,           2026-02-24 21:21:00,           2026-02-24 15:21:00,      3.460000,     12.393000,         11.906000,                   113.991773,      0.959000
                1771968660,           2026-02-24 21:31:00,           2026-02-24 15:31:00,      3.460000,     12.446000,         11.909000,                   114.157148,      0.959000
                1771969260,           2026-02-24 21:41:00,           2026-02-24 15:41:00,      3.460000,     12.508000,         11.942000,                   114.633827,      0.960000
                1771969860,           2026-02-24 21:51:00,           2026-02-24 15:51:00,      3.460000,     12.561000,         11.938000,                   114.732495,      0.959000
                1771970460,           2026-02-24 22:01:00,           2026-02-24 16:01:00,      3.460000,     12.614000,         11.929000,                   114.782996,      0.959000
                1771971060,           2026-02-24 22:11:00,           2026-02-24 16:11:00,      3.460000,     12.650000,         11.951000,                   115.087932,      0.959000
                1771971660,           2026-02-24 22:21:00,           2026-02-24 16:21:00,      3.460000,     12.694000,         11.970000,                   115.385075,      0.959000
                1771972260,           2026-02-24 22:31:00,           2026-02-24 16:31:00,      3.460000,     12.747000,         11.955000,                   115.377870,      0.959000
                1771972860,           2026-02-24 22:41:00,           2026-02-24 16:41:00,      3.460000,     12.773000,         11.972000,                   115.609444,      0.959000
                1771973460,           2026-02-24 22:51:00,           2026-02-24 16:51:00,      3.460000,     12.791000,         11.960000,                   115.540258,      0.959000
                1771974060,           2026-02-24 23:01:00,           2026-02-24 17:01:00,      3.460000,     12.817000,         11.966000,                   115.665709,      0.959000
                1771974660,           2026-02-24 23:11:00,           2026-02-24 17:11:00,      3.460000,     12.817000,         11.954000,                   115.549715,      0.959000
                1771975260,           2026-02-24 23:21:00,           2026-02-24 17:21:00,      3.460000,     12.835000,         11.918000,                   115.248272,      0.959000
                1771975860,           2026-02-24 23:31:00,           2026-02-24 17:31:00,      3.460000,     12.835000,         11.872000,                   114.803447,      0.959000
                1771976460,           2026-02-24 23:41:00,           2026-02-24 17:41:00,      3.460000,     12.852000,         11.790000,                   114.053985,      0.959000
                1771977060,           2026-02-24 23:51:00,           2026-02-24 17:51:00,      3.460000,     12.835000,         11.729000,                   113.420623,      0.958000
                1771977660,           2026-02-25 00:01:00,           2026-02-24 18:01:00,      3.460000,     12.817000,         11.686000,                   112.959174,      0.959000
                1771978260,           2026-02-25 00:11:00,           2026-02-24 18:11:00,      3.460000,     12.808000,         11.610000,                   112.201876,      0.958000
                1771978860,           2026-02-25 00:21:00,           2026-02-24 18:21:00,      3.460000,     12.817000,         11.533000,                   111.480246,      0.958000
                1771979460,           2026-02-25 00:31:00,           2026-02-24 18:31:00,      3.460000,     12.800000,         11.494000,                   111.060877,      0.959000
                1771980060,           2026-02-25 00:41:00,           2026-02-24 18:41:00,      3.460000,     12.817000,         11.410000,                   110.291304,      0.958000
                1771980660,           2026-02-25 00:51:00,           2026-02-24 18:51:00,      3.460000,     12.764000,         11.393000,                   109.996004,      0.959000
                1771981260,           2026-02-25 01:01:00,           2026-02-24 19:01:00,      3.460000,     12.791000,         11.311000,                   109.270557,      0.958000
                1771981860,           2026-02-25 01:11:00,           2026-02-24 19:11:00,      3.460000,     12.764000,         11.308000,                   109.175354,      0.958000
                1771982460,           2026-02-25 01:21:00,           2026-02-24 19:21:00,      3.460000,     12.764000,         11.288000,                   108.982260,      0.958000
                1771983060,           2026-02-25 01:31:00,           2026-02-24 19:31:00,      3.460000,     12.764000,         11.224000,                   108.364359,      0.958000
                1771983660,           2026-02-25 01:41:00,           2026-02-24 19:41:00,      3.460000,     12.764000,         11.191000,                   108.045754,      0.958000
                1771984260,           2026-02-25 01:51:00,           2026-02-24 19:51:00,      3.460000,     12.764000,         11.132000,                   107.476127,      0.958000
                1771984860,           2026-02-25 02:01:00,           2026-02-24 20:01:00,      3.460000,     12.747000,         11.112000,                   107.242065,      0.958000
                1771985460,           2026-02-25 02:11:00,           2026-02-24 20:11:00,      3.460000,     12.756000,         11.070000,                   106.858329,      0.957000
                1771986060,           2026-02-25 02:21:00,           2026-02-24 20:21:00,      3.460000,     12.738000,         11.044000,                   106.564242,      0.958000
                1771986660,           2026-02-25 02:31:00,           2026-02-24 20:31:00,      3.460000,     12.729000,         10.990000,                   106.021744,      0.958000
                1771987260,           2026-02-25 02:41:00,           2026-02-24 20:41:00,      3.460000,     12.729000,         10.943000,                   105.568330,      0.958000
                1771987860,           2026-02-25 02:51:00,           2026-02-24 20:51:00,      3.460000,     12.703000,         10.927000,                   105.352375,      0.958000
                1771988460,           2026-02-25 03:01:00,           2026-02-24 21:01:00,      3.460000,     12.720000,         10.867000,                   104.813942,      0.958000
                1771989060,           2026-02-25 03:11:00,           2026-02-24 21:11:00,      3.460000,     12.711000,         10.820000,                   104.339505,      0.957000
                1771989660,           2026-02-25 03:21:00,           2026-02-24 21:21:00,      3.460000,     12.711000,         10.784000,                   103.992350,      0.958000
                1771990260,           2026-02-25 03:31:00,           2026-02-24 21:31:00,      3.460000,     12.694000,         10.733000,                   103.460987,      0.958000
                1771990860,           2026-02-25 03:41:00,           2026-02-24 21:41:00,      3.460000,     12.694000,         10.701000,                   103.152522,      0.957000
                1771991460,           2026-02-25 03:51:00,           2026-02-24 21:51:00,      3.460000,     12.667000,         10.644000,                   102.540767,      0.957000
                1771992060,           2026-02-25 04:01:00,           2026-02-24 22:01:00,      3.460000,     12.650000,         10.610000,                   102.174124,      0.957000
                1771992660,           2026-02-25 04:11:00,           2026-02-24 22:11:00,      3.470000,     12.658000,         10.544000,                   101.556829,      0.957000
                1771993260,           2026-02-25 04:21:00,           2026-02-24 22:21:00,      3.460000,     12.641000,         10.517000,                   101.258020,      0.958000
                1771993860,           2026-02-25 04:31:00,           2026-02-24 22:31:00,      3.470000,     12.650000,         10.462000,                   100.748887,      0.957000
                1771994460,           2026-02-25 04:41:00,           2026-02-24 22:41:00,      3.460000,     12.641000,         10.426000,                   100.381869,      0.957000
                1771995060,           2026-02-25 04:51:00,           2026-02-24 22:51:00,      3.470000,     12.623000,         10.390000,                    99.994726,      0.957000
                1771995660,           2026-02-25 05:01:00,           2026-02-24 23:01:00,      3.460000,     12.614000,         10.344000,                    99.531840,      0.957000
                1771996260,           2026-02-25 05:11:00,           2026-02-24 23:11:00,      3.470000,     12.588000,         10.305000,                    99.098514,      0.956000
                1771996860,           2026-02-25 05:21:00,           2026-02-24 23:21:00,      3.470000,     12.623000,         10.250000,                    98.647347,      0.957000
                1771997460,           2026-02-25 05:31:00,           2026-02-24 23:31:00,      3.470000,     12.579000,         10.146000,                    97.549696,      0.956000
                1771998060,           2026-02-25 05:41:00,           2026-02-24 23:41:00,      3.470000,     12.588000,         10.092000,                    97.050189,      0.956000
                1771998660,           2026-02-25 05:51:00,           2026-02-24 23:51:00,      3.470000,     12.570000,         10.114000,                    97.222306,      0.956000
                1771999260,           2026-02-25 06:01:00,           2026-02-25 00:01:00,      3.470000,     12.552000,         10.076000,                    96.817731,      0.957000
                1771999860,           2026-02-25 06:11:00,           2026-02-25 00:11:00,      3.470000,     12.544000,         10.017000,                    96.233454,      0.957000
                1772000460,           2026-02-25 06:21:00,           2026-02-25 00:21:00,      3.470000,     12.552000,          9.931000,                    95.424463,      0.957000
                1772001060,           2026-02-25 06:31:00,           2026-02-25 00:31:00,      3.470000,     12.517000,          9.922000,                    95.262755,      0.957000
                1772001660,           2026-02-25 06:41:00,           2026-02-25 00:41:00,      3.470000,     12.526000,          9.808000,                    94.187343,      0.957000
                1772002260,           2026-02-25 06:51:00,           2026-02-25 00:51:00,      3.470000,     12.517000,          9.867000,                    94.734691,      0.957000
                1772002860,           2026-02-25 07:01:00,           2026-02-25 01:01:00,      3.470000,     12.517000,          9.831000,                    94.389049,      0.956000
                1772003460,           2026-02-25 07:11:00,           2026-02-25 01:11:00,      3.470000,     12.508000,          9.788000,                    93.957117,      0.956000
                1772004060,           2026-02-25 07:21:00,           2026-02-25 01:21:00,      3.470000,     12.499000,          9.724000,                    93.323812,      0.956000
                1772004660,           2026-02-25 07:31:00,           2026-02-25 01:31:00,      3.470000,     12.499000,          9.689000,                    92.987908,      0.956000
                1772005260,           2026-02-25 07:41:00,           2026-02-25 01:41:00,      3.470000,     12.473000,          9.695000,                    92.990899,      0.956000
                1772005860,           2026-02-25 07:51:00,           2026-02-25 01:51:00,      3.460000,     12.455000,          9.643000,                    92.454546,      0.956000
                1772006460,           2026-02-25 08:01:00,           2026-02-25 02:01:00,      3.460000,     12.455000,          9.617000,                    92.205265,      0.956000
                1772007060,           2026-02-25 08:11:00,           2026-02-25 02:11:00,      3.460000,     12.464000,          9.597000,                    92.032214,      0.957000
                1772007660,           2026-02-25 08:21:00,           2026-02-25 02:21:00,      3.460000,     12.446000,          9.589000,                    91.918120,      0.956000
                1772008260,           2026-02-25 08:31:00,           2026-02-25 02:31:00,      3.460000,     12.455000,          9.552000,                    91.582062,      0.956000
                1772008860,           2026-02-25 08:41:00,           2026-02-25 02:41:00,      3.460000,     12.438000,          9.516000,                    91.201874,      0.956000
                1772009460,           2026-02-25 08:51:00,           2026-02-25 02:51:00,      3.460000,     12.446000,          9.505000,                    91.112914,      0.956000
                1772010060,           2026-02-25 09:01:00,           2026-02-25 03:01:00,      3.460000,     12.420000,          9.467000,                    90.695360,      0.956000
                1772010660,           2026-02-25 09:11:00,           2026-02-25 03:11:00,      3.460000,     12.420000,          9.448000,                    90.513337,      0.956000
                1772011260,           2026-02-25 09:21:00,           2026-02-25 03:21:00,      3.460000,     12.393000,          9.436000,                    90.343219,      0.956000
                1772011860,           2026-02-25 09:31:00,           2026-02-25 03:31:00,      3.460000,     12.402000,          9.407000,                    90.083892,      0.956000
                1772012460,           2026-02-25 09:41:00,           2026-02-25 03:41:00,      3.460000,     12.393000,          9.372000,                    89.730463,      0.956000
                1772013060,           2026-02-25 09:51:00,           2026-02-25 03:51:00,      3.460000,     12.393000,          9.347000,                    89.491105,      0.956000
                1772013660,           2026-02-25 10:01:00,           2026-02-25 04:01:00,      3.460000,     12.393000,          9.328000,                    89.309193,      0.956000
                1772014260,           2026-02-25 10:11:00,           2026-02-25 04:11:00,      3.460000,     12.384000,          9.303000,                    89.051711,      0.956000
                1772014860,           2026-02-25 10:21:00,           2026-02-25 04:21:00,      3.460000,     12.384000,          9.284000,                    88.869836,      0.956000
                1772015460,           2026-02-25 10:31:00,           2026-02-25 04:31:00,      3.460000,     12.376000,          9.261000,                    88.633634,      0.955000
                1772016060,           2026-02-25 10:41:00,           2026-02-25 04:41:00,      3.460000,     12.367000,          9.240000,                    88.414651,      0.956000
                1772016660,           2026-02-25 10:51:00,           2026-02-25 04:51:00,      3.460000,     12.376000,          9.218000,                    88.222097,      0.956000
                1772017260,           2026-02-25 11:01:00,           2026-02-25 05:01:00,      3.460000,     12.367000,          9.207000,                    88.098884,      0.956000
                1772017860,           2026-02-25 11:11:00,           2026-02-25 05:11:00,      3.460000,     12.349000,          9.171000,                    87.718683,      0.955000
                1772018460,           2026-02-25 11:21:00,           2026-02-25 05:21:00,      3.460000,     12.358000,          9.168000,                    87.707847,      0.955000
                1772019060,           2026-02-25 11:31:00,           2026-02-25 05:31:00,      3.460000,     12.340000,          9.154000,                    87.538251,      0.956000
                1772019660,           2026-02-25 11:41:00,           2026-02-25 05:41:00,      3.460000,     12.340000,          9.135000,                    87.356557,      0.956000
                1772020260,           2026-02-25 11:51:00,           2026-02-25 05:51:00,      3.460000,     12.331000,          9.119000,                    87.185790,      0.956000
                1772020860,           2026-02-25 12:01:00,           2026-02-25 06:01:00,      3.460000,     12.340000,          9.086000,                    86.887978,      0.955000
                1772021460,           2026-02-25 12:11:00,           2026-02-25 06:11:00,      3.460000,     12.322000,          9.080000,                    86.795231,      0.956000
                1772022060,           2026-02-25 12:21:00,           2026-02-25 06:21:00,      3.460000,     12.322000,          9.067000,                    86.670965,      0.956000
                1772022660,           2026-02-25 12:31:00,           2026-02-25 06:31:00,      3.460000,     12.322000,          9.041000,                    86.422432,      0.956000
                1772023260,           2026-02-25 12:41:00,           2026-02-25 06:41:00,      3.460000,     12.287000,          9.034000,                    86.287103,      0.956000
                1772023860,           2026-02-25 12:51:00,           2026-02-25 06:51:00,      3.460000,     12.287000,          9.020000,                    86.153384,      0.956000
                1772024460,           2026-02-25 13:01:00,           2026-02-25 07:01:00,      3.460000,     12.287000,          8.980000,                    85.771329,      0.956000
                1772025060,           2026-02-25 13:11:00,           2026-02-25 07:11:00,      3.460000,     12.260000,          8.988000,                    85.795238,      0.956000
                1772025660,           2026-02-25 13:21:00,           2026-02-25 07:21:00,      3.460000,     12.287000,          9.009000,                    86.048319,      0.956000
                1772026260,           2026-02-25 13:31:00,           2026-02-25 07:31:00,      3.460000,     12.260000,          9.066000,                    86.539789,      0.956000
                1772026860,           2026-02-25 13:41:00,           2026-02-25 07:41:00,      3.460000,     12.278000,          9.114000,                    87.033466,      0.955000
                1772027460,           2026-02-25 13:51:00,           2026-02-25 07:51:00,      3.460000,     12.296000,          9.196000,                    87.852332,      0.956000
                1772028060,           2026-02-25 14:01:00,           2026-02-25 08:01:00,      3.460000,     12.305000,          9.188000,                    87.793798,      0.956000
                1772028660,           2026-02-25 14:11:00,           2026-02-25 08:11:00,      3.460000,     12.305000,          9.338000,                    89.227088,      0.956000
                1772029260,           2026-02-25 14:21:00,           2026-02-25 08:21:00,      3.460000,     12.331000,          9.432000,                    90.178350,      0.956000
                1772029860,           2026-02-25 14:31:00,           2026-02-25 08:31:00,      3.460000,     12.376000,          9.513000,                    91.045434,      0.956000
                1772030460,           2026-02-25 14:41:00,           2026-02-25 08:41:00,      3.460000,     12.376000,          9.605000,                    91.925932,      0.956000
                1772031060,           2026-02-25 14:51:00,           2026-02-25 08:51:00,      3.460000,     12.393000,          9.648000,                    92.372974,      0.956000
                1772031660,           2026-02-25 15:01:00,           2026-02-25 09:01:00,      3.460000,     12.455000,          9.778000,                    93.748890,      0.956000
                1772032260,           2026-02-25 15:11:00,           2026-02-25 09:11:00,      3.470000,     12.491000,          9.827000,                    94.295303,      0.956000
                1772032860,           2026-02-25 15:21:00,           2026-02-25 09:21:00,      3.470000,     12.508000,          9.819000,                    94.254693,      0.956000
                1772033460,           2026-02-25 15:31:00,           2026-02-25 09:31:00,      3.470000,     12.552000,         10.104000,                    97.086776,      0.957000
                1772034060,           2026-02-25 15:41:00,           2026-02-25 09:41:00,      3.470000,     12.570000,         10.156000,                    97.626038,      0.956000
                1772034660,           2026-02-25 15:51:00,           2026-02-25 09:51:00,      3.470000,     12.641000,         10.144000,                    97.666763,      0.956000
                1772035260,           2026-02-25 16:01:00,           2026-02-25 10:01:00,      3.470000,     12.694000,         10.181000,                    98.139971,      0.956000
                1772035860,           2026-02-25 16:11:00,           2026-02-25 10:11:00,      3.470000,     12.711000,         10.366000,                    99.961489,      0.957000
                1772036460,           2026-02-25 16:21:00,           2026-02-25 10:21:00,      3.470000,     12.791000,         10.503000,                   101.464827,      0.957000
                1772037060,           2026-02-25 16:31:00,           2026-02-25 10:31:00,      3.470000,     12.852000,         10.679000,                   103.306404,      0.957000
                1772037660,           2026-02-25 16:41:00,           2026-02-25 10:41:00,      3.460000,     12.940000,         10.877000,                   105.429541,      0.957000
                1772038260,           2026-02-25 16:51:00,           2026-02-25 10:51:00,      3.460000,     13.011000,         10.813000,                   104.975874,      0.957000
                1772038860,           2026-02-25 17:01:00,           2026-02-25 11:01:00,      3.460000,     13.072000,         10.885000,                   105.819073,      0.958000
                1772039460,           2026-02-25 17:11:00,           2026-02-25 11:11:00,      3.460000,     13.116000,         11.127000,                   108.278042,      0.958000
                1772040060,           2026-02-25 17:21:00,           2026-02-25 11:21:00,      3.460000,     13.178000,         11.088000,                   108.047905,      0.958000
                1772040660,           2026-02-25 17:31:00,           2026-02-25 11:31:00,      3.460000,     13.248000,         11.140000,                   108.724120,      0.958000
                1772041260,           2026-02-25 17:41:00,           2026-02-25 11:41:00,      3.460000,     13.327000,         11.039000,                   107.928003,      0.958000
                1772041860,           2026-02-25 17:51:00,           2026-02-25 11:51:00,      3.460000,     13.423000,         11.189000,                   109.628207,      0.959000
                1772042460,           2026-02-25 18:01:00,           2026-02-25 12:01:00,      3.460000,     13.475000,         11.106000,                   108.940656,      0.958000
                1772043060,           2026-02-25 18:11:00,           2026-02-25 12:11:00,      3.470000,     13.572000,         11.262000,                   110.708690,      0.959000
                1772043660,           2026-02-25 18:21:00,           2026-02-25 12:21:00,      3.470000,     13.641000,         11.218000,                   110.444722,      0.958000
                1772044260,           2026-02-25 18:31:00,           2026-02-25 12:31:00,      3.470000,     13.711000,         11.303000,                   111.453935,      0.959000
                1772044860,           2026-02-25 18:41:00,           2026-02-25 12:41:00,      3.470000,     13.772000,         11.200000,                   110.587175,      0.958000
                1772045460,           2026-02-25 18:51:00,           2026-02-25 12:51:00,      3.470000,     13.842000,         11.182000,                   110.580068,      0.959000
                1772046060,           2026-02-25 19:01:00,           2026-02-25 13:01:00,      3.470000,     13.920000,         11.129000,                   110.245233,      0.958000
                1772046660,           2026-02-25 19:11:00,           2026-02-25 13:11:00,      3.470000,     14.007000,         11.150000,                   110.664871,      0.959000
                1772047260,           2026-02-25 19:21:00,           2026-02-25 13:21:00,      3.460000,     14.103000,         11.152000,                   110.918364,      0.959000
                1772047860,           2026-02-25 19:31:00,           2026-02-25 13:31:00,      3.460000,     14.181000,         11.196000,                   111.546652,      0.959000
                1772048460,           2026-02-25 19:41:00,           2026-02-25 13:41:00,      3.460000,     14.259000,         11.256000,                   112.336191,      0.959000
                1772049060,           2026-02-25 19:51:00,           2026-02-25 13:51:00,      3.460000,     14.337000,         11.315000,                   113.117846,      0.960000
                1772049660,           2026-02-25 20:01:00,           2026-02-25 14:01:00,      3.460000,     14.398000,         11.350000,                   113.619065,      0.959000
                1772050260,           2026-02-25 20:11:00,           2026-02-25 14:11:00,      3.460000,     14.441000,         11.335000,                   113.575459,      0.960000
                1772050860,           2026-02-25 20:21:00,           2026-02-25 14:21:00,      3.460000,     14.528000,         11.372000,                   114.162544,      0.959000
                1772051460,           2026-02-25 20:31:00,           2026-02-25 14:31:00,      3.460000,     14.553000,         11.404000,                   114.546150,      0.959000
                1772052060,           2026-02-25 20:41:00,           2026-02-25 14:41:00,      3.460000,     14.631000,         11.411000,                   114.811191,      0.959000
                1772052660,           2026-02-25 20:51:00,           2026-02-25 14:51:00,      3.470000,     14.692000,         11.458000,                   115.437045,      0.959000
                1772053260,           2026-02-25 21:01:00,           2026-02-25 15:01:00,      3.470000,     14.778000,         11.516000,                   116.238204,      0.960000
                1772053860,           2026-02-25 21:11:00,           2026-02-25 15:11:00,      3.470000,     14.838000,         11.572000,                   116.955504,      0.960000
                1772054460,           2026-02-25 21:21:00,           2026-02-25 15:21:00,      3.470000,     14.916000,         11.579000,                   117.224107,      0.960000
                1772055060,           2026-02-25 21:31:00,           2026-02-25 15:31:00,      3.470000,     14.959000,         11.553000,                   117.069747,      0.960000
                1772055660,           2026-02-25 21:41:00,           2026-02-25 15:41:00,      3.470000,     15.028000,         11.572000,                   117.437293,      0.960000
                1772056260,           2026-02-25 21:51:00,           2026-02-25 15:51:00,      3.470000,     15.054000,         11.588000,                   117.665720,      0.959000
                1772056860,           2026-02-25 22:01:00,           2026-02-25 16:01:00,      3.470000,     15.114000,         11.666000,                   118.611225,      0.961000
                1772057460,           2026-02-25 22:11:00,           2026-02-25 16:11:00,      3.470000,     15.148000,         11.637000,                   118.403151,      0.960000
                1772058060,           2026-02-25 22:21:00,           2026-02-25 16:21:00,      3.470000,     15.191000,         11.640000,                   118.543470,      0.960000
                1772058660,           2026-02-25 22:31:00,           2026-02-25 16:31:00,      3.470000,     15.226000,         11.579000,                   118.011153,      0.960000
                1772059260,           2026-02-25 22:41:00,           2026-02-25 16:41:00,      3.470000,     15.217000,         11.495000,                   117.132340,      0.960000
                1772059860,           2026-02-25 22:51:00,           2026-02-25 16:51:00,      3.470000,     15.217000,         11.580000,                   117.998477,      0.959000
                1772060460,           2026-02-25 23:01:00,           2026-02-25 17:01:00,      3.470000,     15.234000,         11.661000,                   118.867352,      0.960000
                1772061060,           2026-02-25 23:11:00,           2026-02-25 17:11:00,      3.470000,     15.260000,         11.637000,                   118.689099,      0.960000
