station_id	station_name	date	air_temp	atmos_pres	sea_pres	altimeter	precip
USW00003991	DENTON MUNICPAL AP	2025-01-03 17:00:00	12.8	1005.5	1029	1029.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 18:00:00	14.4	1004.5	1028	1028.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 19:00:00	15	1003.5	1026.9	1027.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 20:00:00	16.1	1002.5	1026	1026.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 21:00:00	16.1	1002.2	1025.5	1025.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 22:00:00	15.6	1001.8	1025.3	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-03 23:00:00	14.4	1001.8	1025.1	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-04	12.2	1001.8	1025.3	1025.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 01:00:00	13.3	1001.5	1025	1025.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 02:00:00	13.3	1001.5	1024.9	1025.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 03:00:00	13.9	1001.5	1024.8	1025.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 04:00:00	13.3	1001.5	1024.6	1025.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 05:00:00	13.3	1000.8	1024	1024.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 06:00:00	12.8	999.8	1023	1023.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 07:00:00	12.2	999.5	1022.7	1023	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 08:00:00	12.2	999.5	1022.5	1023	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 09:00:00	12.2	998.8	1022.1	1022.4	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 10:00:00	12.8	998.5	1021.6	1022	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 11:00:00	12.8	998	1021	1021.5	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 12:00:00	12.8	997.8	1021.1	1021.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 13:00:00	12.8	997.8	1020.9	1021.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 14:00:00	13.3	997.5	1020.5	1021	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 15:00:00	13.95	997.65	1020.8	1021.15	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 16:00:00	14.4	997.2	1020.4	1020.7	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 17:00:00	15	995.8	1018.9	1019.3	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 18:00:00	15.6	994.2	1017.1	1017.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 19:00:00	16.7	992.2	1015.3	1015.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 20:00:00	17.2	991.2	1014.2	1014.6	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 21:00:00	17.9666666666667	990.766666666667	1013.5	1014.1	0
USW00003991	DENTON MUNICPAL AP	2025-01-04 22:00:00	18.3	990.05	1012.6	1013.35	0
